id;Abréviation;Définition;empty
6632.0;CSEMP;"Chef de secteur de messageries principal (RH 0263)._x000D_
Grade de qualification E, de la filière SERNAM. Niveau 2.";
14750.0;CV;"Cadre Equipement (RH 0263)._x000D_
Grade de qualification F, de la filière Equipement, spécialité Etudes Inspection (EIV). Niveau 1.";
4689.0;CVA;Cellule de veille et d'alerte;
1023.0;CYG;Cysoing (Gare);
6700.0;D2G;Diadème seconde génération;
9618.0;DAT;Direction de l'Aménagement du Territoire;
6715.0;DATZD;Dispositif d'autorisation de la traversée de la zone dangereuse;
6722.0;DBN;Dégarnisseuse bourreuse niveleuse;
4713.0;DCG;Dossier de conception générale;
6733.0;DDBM;Direction déléguée billétique monétique;
6758.0;DEGRE;Demarche  grands retards;
6764.0;DEX;Division exploitation infrastructure;
6767.0;DFP;Direction des filiales et des participations;
4755.0;DFS;Détecteur de freins serrés / Défaut Frein Serré;
4756.0;DGA;Direction générale adjointe;
6783.0;DIRECCTE;Direction régionale des entreprises, de la concurrence, de la consommation, du travail et de l'emploi;
6806.0;DMP;Demande de modification de programme;
4799.0;DO;Directeur des opérations (mission assurée par le directeur adjoint);
1113.0;DOC;DOCELLES CHENIMENIL (GARE);
6818.0;DP;Déplacement;
4817.0;DPO;Département de la production opérationnelle sncf voyages;
6822.0;DQI;Durée quotidienne d'intervention;
6828.0;DRIVE;Diffusion régionale des informations de visualisation d'ecran;
4836.0;DS;Diffuseur sonore;
4857.0;DTPRL;Direction du transport public régional et local;
15025.0;DTT;Directive de Travaux Télécoms;
1144.0;DTT;DARMSTADT (GARE);
1145.0;DTX;LE DOUHET ECOYEUX (GARE);
13321.0;DUP;Dirigeant d'Unité de Production;
4870.0;EANA;Entrée analogique (siam st2);
6878.0;EC;Etat de la circulation;
4880.0;ECS;Equipement de commande et de signalisation;
1181.0;ECT;ECOUFLANT (GARE);
6893.0;EDIGARE;Edition des documents du service pour une gare;
6902.0;EEB;Equipes d'entretien bâtiments;
3907.0;EEV;Établissement d'exploitation voyageurs;
13778.0;EFPB;Ecran de Filet Pare-Blocs;
1193.0;EIC;Etablissement Infrastructure Circulation. Il assure l'exploitation et la gestion opérationnelle des circulations. (Sécurité ferroviaire);
14887.0;END;ENregistrement de Défaut;
9632.0;ENPC;École nationale des ponts et chaussées;
9637.0;EPFL;École polytechnique fédérale de lausanne;
4925.0;EPHEBE;Exploitation des phases hermes et extraction du bilan des erreurs (uic);
1231.0;EQ;ESCALQUENS (GARE);
1232.0;ERA;ERAGNY NEUVILLE (GARE);
6983.0;ES;En service;
4935.0;ESAT;Etablissement et service d'aide par le travail;
1254.0;ET;ETAIN (GARE);
9519.0;ETAM;Employés, techniciens et agents de Maîtrise;
4948.0;ETOR;Entrée tout ou rien (siam st2);
1260.0;ETP;ETAMPES (GARE);
1267.0;EVC;european vital computer;
1279.0;EXD;EXCIDEUIL DORDOGNE (GARE);
1283.0;EYO;EPINAY SUR ORGE (GARE);
7032.0;FCP;Fil de contact et porteur;
1315.0;FEX;FENOUILLET ST ALBAN (GARE);
3922.0;FGE;Fichier général des établissements;
4970.0;FH;Facteurs humains;
4977.0;FIGRA;Fire growth rate;
1338.0;FLO;LA FALOISE (GARE);
7046.0;FMA;Fibre minérale artificielle;
4982.0;FNAUT;Fédération nationale des associations d'usagers des transports;
9521.0;FONGECIF;Fonds de gestion des congés individuels de formation;
7060.0;FORM;Formation autres;
1371.0;FRS;FOURS (GARE);
7078.0;FT81;Fiches trains d'aide à  la conduite économique;
7085.0;GA;Gestion administrative;
1412.0;GAX;GRESY SUR AIX (GARE);
14088.0;G&C;Gares & Connexions _x000D_;
1421.0;GCO;Grande Ceinture Ouest. Ce sont les gares situées entre Saint-Germain en Laye Grande ceinture et Noisy le Roi;
5007.0;GCR;Gestion par centre de responsabilité (fret);
5019.0;GEM;Groupe d'étude des marchés;
14118.0;GLPI;Gestion Libre de Parc Informatique;
13553.0;GMR;Groupe Motoréducteur;
3933.0;GOC;Gestion opérationnelle des circulations;
1485.0;GPV;Gestionnaire de la Prise en charge des Voyageurs;
13848.0;GR;Gestionnaire de Ressources;
14971.0;GU;Gestionnaire Unique;
1513.0;GUJ;GUJAN MESTRAS (GARE);
7176.0;GVD;Gestion valorisation domaine;
1551.0;HEN;HENNEBONT (GARE);
7192.0;HP;Hiérarchie de proximité;
12169.0;HV;Horaires variables;
1588.0;HYD;LA HAYES DESCARTES (GARE);
9771.0;ICS;Interface conducteur-système;
5111.0;IE;Impact environnemental;
7229.0;IGAMH;"Ingénieur approvisionnements matériel hors classe._x000D_
Grade de qualification H, de la filière Matériel, spécialité Approvisionnements. Niveau 2.";
7242.0;IGTT;"Ingénieur transport traction._x000D_
Grade de qualification H, de la filière Transport-Traction, spécialité Traction. Niveau 1.";
1605.0;IKN;INTERLAKEN (GARE);
7255.0;IMTS;Ingénerie, maintenance, train, solutions (filiale);
7257.0;IN;Infrastructure;
7266.0;INFDH;"Infirmière de direction hors classe (RH 0263)._x000D_
Grade de qualification H, de la filière Personnel Paramédical. Niveau 2.";
1613.0;INFRAPôLE;Assure la maintenance desÂ infrastructures;
7270.0;INOH;Division des horaires;
14427.0;I&P Agence BFC;Ingénierie & Projets - Agence Projets Bourgogne-Franche-Comté;
14435.0;I&P Agence CL;Ingénierie & Projets - Agence Projets Centre-Limousin;
14376.0;I&P GF CGE;Ingénierie & Projets - Direction Gestion Finances Risques - Pôle contrôle de gestion entité;
14353.0;I&P GP;Ingénierie & Projets Direction des Grands Projets;
14343.0;I&P LVE;Ingénierie & Projets Département Lignes Voie Environnement;
14532.0;IS;Interrupteur de sous station;
1623.0;ISR;ISTRES (GARE);
7307.0;J;Jalon;
1640.0;JAU;JAUNAY CLAN (GARE);
7314.0;JESA;Joint Electrique de Séparation Actif;
13814.0;JGP;Joint à  grand permissif;
7333.0;KAL;Contrôle d'alimentation;
5176.0;KCV P;Contrôle continu de vitesse avec transmission continue des informations de signalisation (zones denses : engins mi79a et 79b - infra);
1697.0;KR;KRUTH (GARE);
1710.0;LAB;LES AUBRAIS ORLEANS (GARE);
9655.0;LCPC;Laboratoire central des ponts et chaussées;
1789.0;LED;LA CHAPELLE /ERDRE (GARE);
1823.0;LGG;LANGOGNE (GARE);
1852.0;LHZ;LARCHE (GARE);
13292.0;LMT;Localisation and Mission Tracking;
5195.0;LN;Ligne nouvelle parcourue par des trains circulant à  grande vitesse (LN1 Paris-Lyon, LN2 Atlantique, LN3 Nord Europe, LN4 Lyon-Valence, LN5 Valence-Marseille, LN6 Est Européen);
14030.0;LNOBPL;Grand projet ferroviaire des Liaisons Nouvelles Ouest Bretagne - Pays de la Loire;
1950.0;LPV;LEPANGES (GARE);
1955.0;LQ;LACQ (GARE);
1970.0;LRP;LA ROCHELLE PALLICE (GARE);
12176.0;LS;Libre service;
2015.0;LUD;LUDRES (GARE);
2019.0;LUI;LUSIGNAN (GARE);
2023.0;LUN;LUNEL (GARE);
2042.0;LVO;LA VOULTE-SUR-RHONE (GARE);
2087.0;MAD;MADRID (GARE);
2092.0;MAH;MARBACHE (GARE);
2101.0;MAT;MEURSAULT (GARE);
2107.0;MBA;MONTBARD (GARE);
2108.0;MBC;MARSEILLE BLANCARDE (GARE);
2120.0;MBZ;MONTBIZOT (GARE);
2121.0;MC;module en campagne;
13997.0;MDG;Manager de Gares (Gares & Connexions);
2164.0;MEN;MENTON (GARE);
2187.0;MGO;MEUSE MONTIGNY LE ROI (GARE);
2216.0;MIZ;MUIZON (GARE);
2242.0;MM;Marche en manoeuvre : l'obligation de marcher en manoeuvre impose au conducteur de s'avancer avec prudence, sans dépasser la vitesse de 30km/h et en se tenant prêt à  obéir aux signaux qu'il pourrait rencontrer ou qui pourraient lui être faits. Lorsque le conducteur est en tête du mouvement ou refoule un véhicule, la vitesse doit être réglée en tenant compte du nombre de véhicules de la circulation, du freinage réalisé éventuellement réduit au seul freinage de l'engin moteur, et du profil de la voie pour être en mesure de s'arrêter au point indiqué ou si nécessaire dans la partie de voie libre visible.;
2271.0;MNY;MENNECY (GARE);
14302.0;MPF;ManiPulateur de Frein;
2310.0;MQU;MARESQUEL (GARE);
2313.0;MRB;MONTROND LES BAINS (GARE);
2325.0;MRV;MERVANS (GARE);
2333.0;MSC;MARSEILLE ST CHARLES (GARE);
2342.0;MSS;MARSSAC SUR TARN (GARE);
7514.0;MTBSF;Mean time between service failure;
7518.0;MTKT;Millions de tonnes par kilomètre transportés;
9782.0;MUT;Mean up time;
2379.0;MUY;MOUY BURY (GARE);
2429.0;NAA;NOGENT L'ARTAUD CHARLY (GARE);
2432.0;NAF;NANTERRE-PREFECTURE (GARE);
2442.0;NC;NERAC (GARE);
2484.0;NOF;NOUAN LE FUZELIER (GARE);
2498.0;NPT;NEUILLY PORTE MAILLOT (GARE);
13157.0;NVI;Non Vérification d'Itinéraires;
2528.0;OBF;OBERHOFFEN CAMP DE HAGUENAU (GARE);
7578.0;OCTER;Organisme de commande des trains express régionaux;
7593.0;OH;Ouvrage hydraulique;
2543.0;OIC;OSTRICOURT (GARE);
5307.0;OLE;Object linking and embedding : en informatique, liaison et incorporation d'objets;
5312.0;ONC;Ordre normal des circulations (suivi des circulations - infrastructure);
5317.0;OP;Opérateur de production;
9535.0;OPCA;Organisme(s) paritaire(s) collecteur(s) agréé(s);
2569.0;OS;OSSUN (GARE);
2575.0;OTO;LA ROTONDE (GARE);
2580.0;OZA;ONZAIN (GARE);
5338.0;PA;Position d'attente;
2585.0;PAA;PLY BANLIEUE (GARE);
5345.0;PAD;Point d'assemblage et de désassemblage de paquets (retipac - reanspac);
2599.0;PAV;PONT A VENDIN (GARE);
7659.0;PBKA;Paris - bruxelles - cologne - amsterdam (rames tgv);
2619.0;PCGI;poste de commandement du gestionnaire d'infrastructure;
14287.0;PCR;Poste de Commandement Régional;
7680.0;PCV;Poste de commandement voitures;
2641.0;PDP;POIX DE PICARDIE (GARE);
2644.0;PE;PARIS EST (GARE);
7695.0;PEO;Plan d'execution des ouvrages;
2657.0;PET;PEYNIER ROUSSET (GARE);
14546.0;Pf;Parafoudre (ou limiteur de tension);
2674.0;PHE;LA PENNE SUR HUVEAUNE (GARE);
5394.0;PIPC;Poste d'aiguillage Informatique à  technologie Personal Computer : poste à  itinéraires à  transits souples pour lesquels les enclenchements de sécurité sont intégrés dans un traitement informatique. conçu au départ pour réaliser une commande centralisée de petites gares de type voie de gauche (vg) sur des lignes à  une seule voie banalisée à  faible trafic, son utilisation a été étendue aux postes de vu, de dv, de bifurcation, de jonction dv/vu et d'évitement de 20 itinéraires environ. comme poste local, il est constitué d'un module d'enclenchement informatique (mei) et d'une interface de commande et de contrôle. il peut être commandé localement au moyen d'un mintex identique à  celui des mckt ou mis en oeuvre au sein d'une commande centralisée de vb pilotée par un poste de commande à  distance (pcd). a l'avenir, sa capacité pourra augmenter (entre 30 et 100 itinéraires) et il sera piloté par des modules de commande et de contrôle normalisés. le pipc est un poste constitué d'une interface de commande (madpi), placée au pcd, et d'un ou plusieurs mei situés sur le terrain et constituant les postes techniques.;
2705.0;PLR;PORT ST LOUIS (GARE);
2723.0;PNE;PENNE(LOT ET GARONNE) (GARE);
5417.0;POSE RAILS;Pose rails neufs : gestion des rails de profil u50, u55 et uic60 posés neufs et en série continue sur les voies principales (infra);
14985.0;POV;Plan d'Occupation des Voies;
7760.0;PP;Pièce primaire;
9544.0;PP;Période de professionnalisation;
2763.0;PRL;PIERRELATTE (GARE);
5440.0;PRV;Point de regroupement des victimes;
14860.0;PSR;Profil Super Renforcé (ballast);
5447.0;PSST;Poste secondaire de télésurveillance signalisation et télécommunication;
2798.0;PTU;"Plan de transport urgence (PTU)_x000D_
Plan de transport théorique restreint pour anticiper de grosses perturbations (grève) ou des situations d'urgence (tempête, aléa technique majeur). De manière générale, trois niveaux d'urgence avaient été définis (U1, U2, U3) correspondant chacun à  une restriction plus ou moins élevée de l'offre de transport. Il est maintenant basé sur les niveaux de service.";
9801.0;PUI;Plan d'urgence et d'intervention;
13172.0;PVAR;Procès Verbal d'Accessibilité Régionale;
13955.0;NAT;Nouvelle Automotrice Transilien (Le Francilien);
7528.0;NC;Non-conformité;
2443.0;NCE;NAUCELLE (GARE);
2453.0;NEG;NEGRONDES (GARE);
3986.0;NET;Nettoyage des espaces et des trains;
5284.0;NFL;Nouveau fichier lignes : consistance des lignes et des installations - infrastructure;
2468.0;NIB;NAINTRE LES BARRES (GARE);
7559.0;NT;Nivellement transversal;
7561.0;NTFS;New technology file system ( système à  la base de la gestion de fichiers de windows nt et xp );
2516.0;NUI;NUITS-SAINT-GEORGES (GARE);
7587.0;OE;Ordre d'exécution (marchés);
2540.0;OGE;ORANGE (GARE);
7601.0;ONI;Opération non individualisée;
5322.0;OPTILE;Organisation professionnelle des transports d'île-de-france;
7618.0;ORTF;Loi relative à  l'organisation et à  la régulation des transports ferroviaires;
5331.0;OS;Organisation spéciale (fret);
5341.0;PACI;Projet d'automatisation des chèques impayés (cg);
5357.0;PARC TRAVAUX;Gestion des matériels stockés en parcs pour gros travaux (infrastructure);
5358.0;PARENT;Paramètres d'entrée d'un poste d'aiguillage informatisé;
3991.0;PAVEL;Porte antifraude à  vantail à  effacement latéral;
7658.0;PBA;Paris Bruxelles Amsterdam;
14790.0;PCAST;Plateforme de concertation et d'arbitrage sillons travaux.;
5371.0;PCR;Programme de travail et compte rendu : programmation à  court terme de la production des etablissements et unités de v (infrastructure);
2632.0;PDA;PONT D'AIN (GARE);
13521.0;PDC;Poste de Commande à  Distance;
7712.0;PH;Phase;
2673.0;PHA;PHALEMPIN (GARE);
2676.0;PHI;PERENCHIES (GARE);
5395.0;PIV;Point d'importance vitale;
13993.0;PLI;Poids Lourd d'Intervention lors de relevage;
7730.0;PLM;Pôle locatif meublés;
2716.0;PMP;PARIS MONTPARNASSE (GARE);
2722.0;PNC;PORNIC (GARE);
7749.0;PNF;Pôle national formation;
7750.0;PNFI;Pôle national formation infrastructure;
5416.0;POLS;Poste opérateur lignes spécialisées (téléphones de gare);
7793.0;PRP;Prévention des risques professionnels;
7805.0;PSLI;Plan de soutien logistique intégré;
5445.0;PSRE;Promotion de la sécurité routière en entreprise;
5449.0;PT;Pièce technique;
2790.0;PTC;PONT CARDINET (GARE);
5453.0;PTIS;Plan de tests d'intégration du système (étape de gestion d'un projet);
7814.0;PTQ;Protection de stationnement à  quai;
12192.0;PVA;Poste de vente agence;
2820.0;PYL;POUILLY SUR LOIRE (GARE);
2833.0;QR;QUIMPER (GARE);
7831.0;R;Repos;
7829.0;R;Répétiteur;
12193.0;RA;Redevance d'accès;
2846.0;RAO;RAON L'ETAPE (GARE);
5468.0;RAP;Responsable administration du personnel;
2853.0;RBI;ROSNY BOIS PERRIER (GARE);
7850.0;RC;Repos compensateur;
7901.0;REXAT;Retour d'expérience accident du travail;
2881.0;RF;RUNGIS LA FRATERNELLE (GARE);
5491.0;RFI;Rete ferroviaria italiana;
4020.0;RH;Ressources humaines;
14378.0;RHR;Résidence Hôtelière du Rail;
5512.0;RNC;Repos de nuit compensateur;
2917.0;RNN;ROCHEFORT SUR NENON (GARE);
13742.0;ROPT;Responsable Opérationnel Produit Train;
2932.0;ROQ;ROQUEFORT LANDES (GARE);
5525.0;RP;Représentant du personnel;
2940.0;RSB;ROSNY SOUS BOIS (GARE);
7955.0;RSI;Régle de sécurité incendie;
7965.0;RTD;Relevé de train de desserte;
13287.0;RU;Responsable d'Unité;
2969.0;RVM;LE RAINCY VILLEMOMBLE (GARE);
5557.0;RZ;Livret rz (roulement des engins automoteurs et des remorques - voyageurs);
13344.0;s;feu rouge;
7974.0;S;Substitution;
7981.0;SA;Soudure aluminothermique;
2992.0;SAE;ST ANDRE DE L'EURE (GARE);
7990.0;SALFC;Signalisation automatique lumineuse et sonore à  franchissement conditionnel ( passage à  niveaux );
3002.0;SAM;SAINT AMAND LES EAUX (GARE);
7992.0;SAM;Subdivision aérienne multiple;
7994.0;SAMI;Système d'aide à  la maintenance informatisé;
3012.0;SAV;ST AUBIN DU VIEIL EVREUX (GARE);
12203.0;SAV;Service après-vente;
8001.0;SBAL;Serrure de block automatique lumineux;
3020.0;SBD;ST BONNET DE ROCHEFORT (GARE);
13568.0;SCCE;Systèmes Contrôle Commandes Electriques;
8006.0;SCLI;Sémaphore clignotant;
3053.0;SDB;ST ETIENNE DE BAIGORRY (GARE);
8023.0;SE;Secteur Elementaire;
3076.0;SEI;ST EMILION (GARE);
3077.0;SEK;STE EULALIE CARBON B. (GARE);
4032.0;SER;Système d'exploitation par radio;
3099.0;SFS;SAINT FONS (GARE);
9677.0;SGAE;Secrétariat général aux affaires européennes;
4033.0;SGE;Système de gestion de l'énergie;
8451.0;SGW;Société de gérance des wagons.;
3122.0;SGY;SONGY (GARE);
3123.0;SH;SAINT CHAMAS (GARE);
5636.0;SIAMST;Système d'Informations d'Aide à  la Maintenance pour la Signalisation et les Télécommunications;
3136.0;SIC;ST VICTOR (GARE);
5642.0;SIER;Service interdépartemental d'exploitation de la route;
3140.0;SIK;SIERCK LES BAINS (GARE);
5658.0;SINAPS;Système informatique d'aide au diagnostic des pannes sur locomotives (mt);
5659.0;SINFONIE;Système informatique d'échange normalisé interne et externe à  l'entreprise (messagerie sncf à  norme x400);
3157.0;SJD;ST JEAN DE SAUVES (GARE);
3159.0;SJJ;ST JACQUES DE LA L.-LA JANAIS (GARE);
3162.0;SJM;ST JEAN DE MAURIENNE ARVAN (GARE);
3233.0;SNH;ST SAVINIEN SUR CHARENTE (GARE);
3234.0;SNJ;SAINT JODARD (GARE);
5693.0;SOFIA;Suivi opérationnel des fréquents individuels et abonnés : gestion des abonnés titulaires de cartes 12/25, senior, enfant+;
3260.0;SOT;SOTTEVAST (GARE);
3264.0;SP;ST PIERRE DES CORPS (GARE);
3281.0;SPZ;STE PAZANNE (GARE);
8092.0;SQAS;Système d'évaluation de la qualité et de la sécurité;
13110.0;SST;Santé et Sécurité au Travail;
3356.0;SUN;ST SEURIN SUR L'ISLE (GARE);
3372.0;SVI;SAINT VIT (GARE);
3386.0;SXE;SERMAISE (GARE);
8142.0;SYVPO;Système de calcul de la vitesse potentielle;
8147.0;TA;Tablier auxiliaire;
5742.0;TAI;"Tableau des organes de commande annexes et des alarmes informatiques comprend : bouton d'arrêt de sonnerie d'alarme des alimentations de signalisation, voyant d'alarme al (alimentation de signalisation), voyants ""chien de garde"" des modules informatiques, boutons de réinitialisation de ces modules, d'annulation de zones et des compteurs correspondants, commutateurs de réchauffage d'aiguilles, voyants, commutateurs et compteurs relatifs aux dispositifs annexes de type saat, syprai, compteurs d'essieux...";
